kraken_id,PC1,PC2,PC3,PC4
328,1.0369200715318745,-1.8597656275559553,0.17384011891712065,-3.245050121780538
329,8.060899967079123,0.3911660134786097,4.867397234387787,-3.7358000042668955
330,19.363228052691586,-3.659743576012416,0.9945515487988393,4.914660060092652
331,-4.789928366748856,0.8211264971859169,-2.4886710492093607,-1.719095875315339
332,12.008808011858102,1.9971134971800852,4.279088780998809,-3.334522254321474
333,9.003047159219145,1.5210847632921383,4.370421105430236,-2.9781880363353292
334,6.582172388902315,0.7099919407547894,5.939090305310015,-3.461704738462889
335,2.2894936674193884,-0.7003512230578983,-0.7180310861453939,-1.5074144439258348
336,6.35444821060483,-2.2032050409348174,3.5684425219561464,2.7969600569053883
337,9.67733544442488,0.4359808455914081,5.4264316578404355,-3.434047123195813
338,7.789501374294444,-7.457910083567317,2.706631984930763,-0.5026237609758862
339,-8.232253685152447,2.1202623556536833,-4.470470744864836,-2.8200809904228676
340,15.585123072802517,-6.535840850896099,-4.1036894378251825,9.467137071778692
341,9.320528473092269,0.20096927757719488,5.345545162962798,-3.688725307729252
342,4.890751930270648,1.6374290774126188,1.4123242307310078,-3.8164386690698793
343,3.1561163228981637,-1.9384185421717537,-0.2204611793945759,-2.2825348511387196
344,9.027490189213326,-4.16900981351988,-3.584678585133926,3.853451195565344
345,4.083659203460276,2.5330230073435596,0.6440521253062588,-2.170313186212344
346,3.124041837683473,-3.9881922929499,-3.9538072086000007,1.432718798477732
347,16.39904507574319,-5.62969143132088,1.9085827240101192,1.4717335477759315
348,6.611026680761229,-2.4798745253335515,-2.1939953283625835,1.0463007032833873
349,12.842662678595763,-5.185552665136671,6.642426748634657,-1.7677181298290352
350,10.125541921523524,-6.767187676946477,3.9010421945354867,-0.7661719464924274
351,-3.908318259575694,0.615181013293812,-3.2389467280053097,-3.276099500119837
352,6.6948364081905005,-1.7352890710304436,3.8139457020476666,-2.751935543448873
353,10.27111710462711,4.859711682599379,9.38672019260599,-6.30768553392413
354,1.616918470815603,-1.0219132087219995,-6.096521577184485,-1.9832930447208585
355,1.5083246253551081,5.666911329234147,-2.381722247497354,0.11071240168278845
356,-4.482957739994064,-6.028135572914527,2.7189198088319806,-2.282138669305905
357,-3.0632163366115,-5.653016198328382,2.7824891352194805,-2.1567947592160137
358,-5.50621605028603,-0.7167873694329532,-2.6109660006023945,2.275043938755919
363,14.05749321850714,2.859414138092158,-2.7187412812256992,1.4609447486018985
364,14.875277847607302,4.3628652014331415,-1.8607081079789858,0.33530528855668074
365,8.175672754091194,-4.231061901576853,4.318649786212031,-1.4410668720993955
366,7.713846755856631,4.237397113152964,-7.675493860465077,-2.0923994853740746
368,12.12239725236014,-0.5500374085255905,8.012030486950733,-4.527892853667439
369,27.47705641853424,1.509966039381295,8.182777432569788,-0.11962860174608847
370,13.232754197552634,-0.36801367288079573,2.564085717004563,2.6231205386515
371,7.7189102687528415,-6.569131398190212,1.3518062580410097,0.15135849863274775
372,0.1758056029789625,-2.7525772303219576,-1.4843364148264488,-1.9972163225642108
373,13.755270659351016,-0.10622564462451863,4.960495196894847,-1.9262231492182154
